parent,child,true_overlap,label,parent_true_start,child_true_start,parent_true_m,child_true_m,mass,max_cell,peak_frac,n_dist,dist_entropy,mass_per_child_batch,mass_over_min_read_mass,mass_over_min_miss_mass,mass_over_evict_writes,max_cell_over_min_miss,alpha_mean,alpha_sd,alpha_min,gap,exp_mass,excess_mass,poisson_z_total,poisson_z_max_cell,obs_over_exp
67,69,0,0,5502,5623,113,86,14.0,6.0,0.42857,4.0,1.78845,2.8,0.02187,0.06699,0.00521,0.02871,73.07143,0.96097,71.0,85.0,5.17284,8.82716,3.88112,3.61111,2.70644
69,70,39,1,5623,5670,86,146,94.0,23.0,0.24468,21.0,3.73077,15.66667,0.14688,0.44976,0.03672,0.11005,39.53191,4.97163,27.0,41.0,28.7284,65.2716,12.17779,23.53913,3.27202
68,70,0,0,5569,5670,78,146,2.0,1.0,0.5,2.0,1.0,0.33333,0.00391,0.0119,0.00082,0.00595,73.5,0.5,73.0,87.0,1.09877,0.90123,0.85978,1.07291,1.82022
70,71,47,1,5670,5733,146,47,62.0,43.0,0.69355,14.0,1.9851,20.66667,0.16146,0.52101,0.02307,0.36134,39.30645,3.23583,26.0,40.0,11.1358,50.8642,15.24233,49.52965,5.56763
69,71,0,0,5623,5733,86,47,3.0,2.0,0.66667,2.0,0.9183,1.0,0.00781,0.02521,0.00117,0.01681,73.33333,0.4714,73.0,86.0,0.83951,2.16049,2.35799,2.43909,3.57353
71,72,27,1,5733,5753,47,44,45.0,26.0,0.57778,13.0,2.43138,15.0,0.11719,0.43689,0.01953,0.25243,39.08889,3.64431,31.0,43.0,8.40741,36.59259,12.62008,31.8262,5.35242
70,72,44,1,5670,5753,146,44,4.0,2.0,0.5,3.0,1.5,1.33333,0.01042,0.03883,0.00149,0.01942,73,0.70711,72.0,85.0,1.32099,2.67901,2.33091,2.74416,3.02804
72,73,24,1,5753,5773,44,151,102.0,26.0,0.2549,19.0,3.65495,14.57143,0.26562,0.99029,0.04427,0.25243,40.48039,4.338,30.0,43.0,31.20988,70.79012,12.67146,24.06374,3.2682
73,74,72,1,5773,5852,151,144,134.0,58.0,0.43284,24.0,3.23608,22.33333,0.17448,0.48201,0.04759,0.20863,38.52239,5.10592,24.0,39.0,35.8642,98.1358,16.3869,47.12842,3.73632
72,74,0,0,5753,5852,44,144,1.0,1.0,1.0,1.0,-0.0,0.16667,0.0026,0.00971,0.00043,0.00971,73,0.0,73.0,88.0,0.46914,0.53086,0.77506,0.77506,2.13158
74,75,58,1,5852,5938,144,62,76.0,40.0,0.52632,16.0,2.30598,25.33333,0.19792,0.58015,0.02827,0.30534,38.26316,4.06321,25.0,40.0,10.06173,65.93827,20.78745,44.84516,7.55337
73,75,0,0,5773,5938,151,62,6.0,2.0,0.33333,4.0,1.9183,2.0,0.01562,0.0458,0.00213,0.01527,72.33333,1.79505,69.0,84.0,1.90123,4.09877,2.97259,2.38521,3.15584
75,76,27,1,5938,5973,62,95,63.0,26.0,0.4127,17.0,3.20623,12.6,0.16406,0.48092,0.02734,0.19847,39.65079,4.16775,30.0,43.0,18.35802,44.64198,10.41911,26.78816,3.43174
74,76,23,1,5852,5973,144,95,10.0,4.0,0.4,5.0,2.12193,2.0,0.01562,0.04405,0.00372,0.01762,72.6,1.42829,70.0,85.0,4.74074,5.25926,2.41547,1.82828,2.10938
76,77,35,1,5973,6033,95,50,65.0,37.0,0.56923,15.0,2.54746,21.66667,0.16927,0.55085,0.02539,0.31356,37.64615,4.73101,26.0,41.0,13.71605,51.28395,13.84736,37.98715,4.73897
77,78,23,1,6033,6060,50,68,42.0,24.0,0.57143,12.0,2.42103,14.0,0.10938,0.37168,0.01823,0.21239,39.69048,4.14894,30.0,43.0,8.18519,33.81481,11.81933,24.4835,5.13122
76,78,8,1,5973,6060,95,68,2.0,1.0,0.5,2.0,1.0,0.66667,0.00521,0.0177,0.00078,0.00885,72.5,0.5,72.0,86.0,1.04938,0.95062,0.92798,1.29279,1.90588
78,79,37,1,6060,6091,68,100,73.0,31.0,0.42466,16.0,3.03799,14.6,0.1901,0.64602,0.03168,0.27434,39.64384,3.75032,30.0,43.0,16.51852,56.48148,13.89698,33.99619,4.41928
